iteration,n_candidate_genes,median_incidence_pct
4453,30,4.449999999999999
4454,30,4.449999999999999
4455,30,5.75
4456,30,5.4
4457,30,3.75
4458,30,4.449999999999999
4459,30,4.1
4460,30,5.449999999999999
4461,30,6.1
4462,30,6.1
4463,30,5.4
4464,30,4.8
4465,30,5.75
4466,30,5.1
4467,30,4.1
4468,30,4.8
4469,30,5.4
4470,30,5.4
4471,30,6.449999999999999
4472,30,4.8
4473,30,3.4
4474,30,4.05
4475,30,3.4
4476,30,5.4
4477,30,7.15
4478,30,5.75
4479,30,4.75
4480,30,5.75
4481,30,8.5
4482,30,4.449999999999999
4483,30,5.1
4484,30,4.8
4485,30,4.8
4486,30,4.8
4487,30,4.1
4488,30,4.1
4489,30,6.8
4490,30,4.8
4491,30,5.75
4492,30,5.75
4493,30,4.449999999999999
4494,30,5.1
4495,30,5.75
4496,30,5.75
4497,30,4.1
4498,30,5.1
4499,30,6.8
4500,30,5.75
4501,30,4.8
4502,30,5.1
4503,30,4.8
4504,30,5.1
4505,30,3.75
4506,30,4.1
4507,30,7.5
4508,30,4.75
4509,30,5.75
4510,30,5.1
4511,30,3.4
4512,30,4.449999999999999
4513,30,5.1
4514,30,4.05
4515,30,4.4
4516,30,6.1
4517,30,4.8
4518,30,5.1
4519,30,5.1
4520,30,5.550000000000001
4521,30,6.8
4522,30,6.449999999999999
4523,30,4.8
4524,30,4.1
4525,30,4.8
4526,30,5.75
4527,30,6.1
4528,30,6.449999999999999
4529,30,4.1
4530,30,6.449999999999999
4531,30,5.4
4532,30,4.449999999999999
4533,30,6.1
4534,30,4.8
4535,30,4.1
4536,30,6.449999999999999
4537,30,4.8
4538,30,4.8
4539,30,4.8
4540,30,6.1
4541,30,4.449999999999999
4542,30,6.1
4543,30,4.1
4544,30,7.5
4545,30,6.1
4546,30,3.75
4547,30,5.75
4548,30,5.1
4549,30,6.449999999999999
4550,30,5.449999999999999
4551,30,4.449999999999999
4552,30,4.949999999999999
4553,30,5.6
4554,30,5.75
4555,30,5.4
4556,30,4.8
4557,30,5.4
4558,30,5.4
4559,30,3.75
4560,30,5.1
4561,30,5.1
4562,30,5.75
4563,30,3.75
4564,30,4.1
4565,30,5.4
4566,30,6.1
4567,30,5.75
4568,30,5.1
4569,30,4.449999999999999
4570,30,4.449999999999999
4571,30,5.1
4572,30,6.8
4573,30,7.5
4574,30,5.4
4575,30,4.8
4576,30,4.949999999999999
4577,30,7.5
4578,30,3.4
4579,30,5.1
4580,30,4.449999999999999
4581,30,8.5
4582,30,3.75
4583,30,5.1
4584,30,4.8
4585,30,4.8
4586,30,4.1
4587,30,4.8
4588,30,8.8
4589,30,4.449999999999999
4590,30,4.449999999999999
4591,30,7.15
4592,30,6.8
4593,30,7.15
4594,30,3.75
4595,30,5.75
4596,30,5.75
4597,30,6.449999999999999
4598,30,5.75
4599,30,7.5
4600,30,4.8
4601,30,3.75
4602,30,5.4
4603,30,4.1
4604,30,6.449999999999999
4605,30,4.75
4606,30,2.7
4607,30,6.15
4608,30,4.1
4609,30,5.4
4610,30,5.1
4611,30,6.449999999999999
4612,30,8.2
4613,30,4.1
4614,30,5.4
4615,30,5.449999999999999
4616,30,5.75
4617,30,5.4
4618,30,5.1
4619,30,5.75
4620,30,4.1
4621,30,3.4
4622,30,4.1
4623,30,3.05
4624,30,3.4
4625,30,5.4
4626,30,5.4
4627,30,5.75
4628,30,6.449999999999999
4629,30,7.15
4630,30,5.75
4631,30,4.8
4632,30,5.4
4633,30,4.449999999999999
4634,30,3.4
4635,30,7.5
4636,30,4.75
4637,30,3.4
4638,30,5.4
4639,30,4.8
4640,30,4.8
4641,30,5.1
4642,30,2.35
4643,30,4.8
4644,30,4.1
4645,30,4.1
4646,30,6.1
4647,30,5.4
4648,30,5.4
4649,30,4.8
4650,30,4.1
4651,30,4.449999999999999
4652,30,5.1
4653,30,5.1
4654,30,5.75
4655,30,4.1
4656,30,4.8
4657,30,6.449999999999999
4658,30,4.449999999999999
4659,30,6.1
4660,30,6.199999999999999
4661,30,5.75
4662,30,5.4
4663,30,5.1
4664,30,3.4
4665,30,6.1
4666,30,6.1
4667,30,4.8
4668,30,4.1
4669,30,4.8
4670,30,5.75
4671,30,4.1
4672,30,5.1
4673,30,8.2
4674,30,3.4
4675,30,5.4
4676,30,5.1
4677,30,4.8
4678,30,4.8
4679,30,5.1
4680,30,6.8
4681,30,4.449999999999999
4682,30,4.8
4683,30,5.449999999999999
4684,30,4.1
4685,30,4.8
4686,30,5.449999999999999
4687,30,4.449999999999999
4688,30,5.1
4689,30,4.1
4690,30,5.4
4691,30,4.8
4692,30,5.4
4693,30,3.75
4694,30,6.8
4695,30,7.15
4696,30,6.1
4697,30,5.75
4698,30,6.8
4699,30,6.1
4700,30,3.4
4701,30,6.1
4702,30,5.75
4703,30,5.1
4704,30,6.8
4705,30,4.8
4706,30,4.1
4707,30,4.1
4708,30,5.75
4709,30,5.75
4710,30,6.1
4711,30,6.1
4712,30,4.1
4713,30,4.1
4714,30,3.4
4715,30,4.1
4716,30,5.449999999999999
4717,30,5.1
4718,30,4.1
4719,30,5.4
4720,30,3.75
4721,30,5.75
4722,30,4.8
4723,30,4.1
4724,30,6.1
4725,30,6.8
4726,30,6.1
4727,30,5.75
4728,30,5.449999999999999
4729,30,4.1
4730,30,4.449999999999999
4731,30,4.8
4732,30,6.1
4733,30,3.75
4734,30,4.8
4735,30,5.4
4736,30,4.8
4737,30,4.3
4738,30,5.449999999999999
4739,30,4.1
4740,30,5.1
4741,30,3.75
4742,30,7.5
4743,30,4.1
4744,30,4.449999999999999
4745,30,4.1
4746,30,3.4
4747,30,3.4
4748,30,5.75
4749,30,3.4
4750,30,5.449999999999999
4751,30,5.4
4752,30,5.75
4753,30,4.3
4754,30,5.75
4755,30,6.8
4756,30,6.8
4757,30,5.1
4758,30,5.1
4759,30,4.8
4760,30,4.449999999999999
4761,30,5.1
4762,30,4.449999999999999
4763,30,5.1
4764,30,4.1
4765,30,4.1
4766,30,4.65
4767,30,7.1499999999999995
4768,30,3.05
4769,30,5.4
4770,30,4.8
4771,30,5.75
4772,30,5.1
4773,30,4.8
4774,30,5.1
4775,30,4.1
4776,30,4.1
4777,30,4.1
4778,30,5.1
4779,30,4.8
4780,30,4.1
4781,30,6.1
4782,30,7.5
4783,30,5.1
4784,30,4.1
4785,30,5.4
4786,30,4.8
4787,30,7.85
4788,30,6.1
4789,30,4.1
4790,30,6.449999999999999
4791,30,4.8
4792,30,5.75
4793,30,5.75
4794,30,5.75
4795,30,3.4
4796,30,6.8
4797,30,6.1
4798,30,4.1
4799,30,5.75
4800,30,6.449999999999999
4801,30,4.449999999999999
4802,30,6.1
4803,30,3.75
4804,30,5.4
4805,30,5.1
4806,30,4.1
4807,30,6.1
4808,30,6.1
4809,30,6.8
4810,30,7.5
4811,30,7.5
4812,30,5.8
4813,30,5.4
4814,30,4.8
4815,30,5.4
4816,30,4.449999999999999
4817,30,6.8
4818,30,4.1
4819,30,3.7
4820,30,6.449999999999999
4821,30,4.8
4822,30,5.4
4823,30,4.75
4824,30,4.8
4825,30,4.8
4826,30,4.8
4827,30,4.75
4828,30,4.1
4829,30,4.1
4830,30,5.75
4831,30,4.449999999999999
4832,30,7.5
4833,30,3.75
4834,30,5.4
4835,30,6.1
4836,30,6.449999999999999
4837,30,4.1
4838,30,3.4
4839,30,5.75
4840,30,3.4
4841,30,9.15
4842,30,3.75
4843,30,5.449999999999999
4844,30,4.449999999999999
4845,30,6.45
4846,30,5.4
4847,30,5.75
4848,30,4.8
4849,30,5.1
4850,30,4.75
4851,30,2.7
4852,30,3.75
4853,30,5.1
4854,30,4.449999999999999
4855,30,4.75
4856,30,3.75
4857,30,4.449999999999999
4858,30,7.5
4859,30,7.15
4860,30,3.4
4861,30,4.1
4862,30,4.449999999999999
4863,30,4.449999999999999
4864,30,4.449999999999999
4865,30,5.4
4866,30,7.15
4867,30,6.449999999999999
4868,30,5.449999999999999
4869,30,4.8
4870,30,3.4
4871,30,4.1
4872,30,4.1
4873,30,6.1
4874,30,4.6
4875,30,4.1
4876,30,5.4
4877,30,5.6
4878,30,5.75
4879,30,6.449999999999999
4880,30,4.8
4881,30,5.75
4882,30,5.1
4883,30,5.449999999999999
4884,30,6.8
4885,30,4.75
4886,30,5.4
4887,30,5.75
4888,30,4.449999999999999
4889,30,6.449999999999999
4890,30,3.4
4891,30,4.449999999999999
4892,30,6.8
4893,30,8.2
4894,30,3.4
4895,30,5.4
4896,30,6.45
4897,30,4.75
4898,30,4.8
4899,30,4.8
4900,30,5.4
4901,30,6.449999999999999
4902,30,4.1
4903,30,6.8
4904,30,4.449999999999999
4905,30,5.449999999999999
4906,30,6.1
4907,30,6.1
4908,30,5.1
4909,30,4.1
4910,30,4.1
4911,30,5.449999999999999
4912,30,3.05
4913,30,4.8
4914,30,4.1
4915,30,6.1
4916,30,5.75
4917,30,3.75
4918,30,5.4
4919,30,5.1
4920,30,5.75
4921,30,5.75
4922,30,6.1
4923,30,4.1
4924,30,5.25
4925,30,3.4
4926,30,8.8
4927,30,3.75
4928,30,4.75
4929,30,4.449999999999999
4930,30,5.1
4931,30,6.8
4932,30,2.7
4933,30,3.05
4934,30,4.8
4935,30,6.449999999999999
4936,30,5.1
4937,30,6.1
4938,30,5.4
4939,30,5.1
4940,30,6.449999999999999
4941,30,5.1
4942,30,5.75
4943,30,4.449999999999999
4944,30,4.449999999999999
4945,30,5.75
4946,30,2.7
4947,30,3.4
4948,30,5.75
4949,30,6.1
4950,30,5.75
4951,30,5.1
4952,30,4.1
4953,30,6.1
4954,30,4.1
4955,30,5.75
4956,30,5.4
4957,30,4.1
4958,30,4.1
4959,30,5.4
4960,30,6.449999999999999
4961,30,3.4
4962,30,6.449999999999999
4963,30,4.05
4964,30,4.949999999999999
4965,30,5.75
4966,30,5.1
4967,30,5.1
4968,30,7.5
4969,30,4.1
4970,30,4.8
4971,30,5.4
4972,30,6.449999999999999
4973,30,5.1
4974,30,4.8
4975,30,4.1
4976,30,6.1
4977,30,5.4
4978,30,4.65
4979,30,5.1
4980,30,4.1
4981,30,5.1
4982,30,5.1
4983,30,6.449999999999999
4984,30,3.75
4985,30,4.1
4986,30,6.1
4987,30,7.15
4988,30,4.1
4989,30,5.4
4990,30,4.1
4991,30,4.449999999999999
4992,30,4.449999999999999
4993,30,5.1
4994,30,4.1
4995,30,6.449999999999999
4996,30,4.8
4997,30,5.75
4998,30,5.75
4999,30,4.8
5000,30,5.449999999999999
5001,30,6.8
5002,30,4.8
5003,30,4.8
5004,30,6.1
5005,30,6.8
5006,30,4.1
5007,30,3.05
5008,30,5.75
5009,30,4.1
5010,30,6.1
5011,30,4.8
5012,30,4.8
5013,30,4.449999999999999
5014,30,3.75
5015,30,4.449999999999999
5016,30,5.1
5017,30,5.75
5018,30,5.75
5019,30,7.15
5020,30,4.8
5021,30,5.1
5022,30,4.1
5023,30,5.4
5024,30,6.1
5025,30,4.05
5026,30,5.4
5027,30,5.1
5028,30,4.449999999999999
5029,30,6.8
5030,30,7.85
5031,30,4.449999999999999
5032,30,5.4
5033,30,5.1
5034,30,5.4
5035,30,3.4
5036,30,4.8
5037,30,5.1
5038,30,5.75
5039,30,6.8
5040,30,3.75
5041,30,5.1
5042,30,4.8
5043,30,4.75
5044,30,7.5
5045,30,6.449999999999999
5046,30,4.1
5047,30,5.1
5048,30,5.75
5049,30,4.8
5050,30,4.8
5051,30,4.1
5052,30,5.75
5053,30,5.1
5054,30,5.9
5055,30,4.8
5056,30,4.4
5057,30,5.75
5058,30,4.449999999999999
5059,30,5.75
5060,30,4.1
5061,30,2.7
5062,30,8.8
5063,30,7.15
5064,30,5.4
5065,30,8.5
5066,30,3.75
5067,30,6.449999999999999
5068,30,4.8
5069,30,4.1
5070,30,4.1
5071,30,5.75
5072,30,5.75
5073,30,4.8
5074,30,3.4
5075,30,4.1
5076,30,4.3
5077,30,5.1
5078,30,5.4
5079,30,4.75
5080,30,8.2
5081,30,3.75
5082,30,4.1
5083,30,5.550000000000001
5084,30,6.1
5085,30,3.4
5086,30,5.75
5087,30,4.1
5088,30,3.75
5089,30,5.1
5090,30,4.1
5091,30,6.8
5092,30,4.8
5093,30,6.1
5094,30,4.449999999999999
5095,30,3.7
5096,30,5.1
5097,30,9.5
5098,30,4.1
5099,30,4.8
5100,30,3.75
5101,30,6.1
5102,30,3.4
5103,30,5.4
5104,30,4.8
5105,30,3.75
5106,30,6.1
5107,30,5.1
5108,30,4.8
5109,30,4.1
5110,30,4.75
5111,30,5.8
5112,30,5.6
5113,30,5.4
5114,30,3.4
5115,30,5.1
5116,30,5.4
5117,30,6.8
5118,30,4.449999999999999
5119,30,5.75
5120,30,4.449999999999999
5121,30,4.449999999999999
5122,30,4.8
5123,30,4.8
5124,30,5.4
5125,30,5.449999999999999
5126,30,4.8
5127,30,4.8
5128,30,4.1
5129,30,5.4
5130,30,7.15
5131,30,5.4
5132,30,5.4
5133,30,7.15
5134,30,5.75
5135,30,5.4
5136,30,6.449999999999999
5137,30,5.4
5138,30,7.45
5139,30,5.75
5140,30,3.4
5141,30,4.1
5142,30,3.75
5143,30,4.1
5144,30,3.4
5145,30,5.4
5146,30,5.4
5147,30,6.1
5148,30,4.8
5149,30,2.7
5150,30,5.1
5151,30,5.4
5152,30,8.5
5153,30,6.8
5154,30,5.75
5155,30,4.449999999999999
5156,30,8.8
5157,30,5.75
5158,30,5.75
5159,30,4.449999999999999
5160,30,5.1
5161,30,6.1
5162,30,4.1
5163,30,4.449999999999999
5164,30,5.1
5165,30,5.1
5166,30,5.1
5167,30,3.05
5168,30,6.1
5169,30,5.4
5170,30,5.4
5171,30,5.4
5172,30,6.8
5173,30,6.1
5174,30,4.8
5175,30,4.1
5176,30,5.75
5177,30,6.45
5178,30,5.4
5179,30,3.05
5180,30,4.75
5181,30,3.75
5182,30,3.75
5183,30,4.75
5184,30,6.1
5185,30,3.7
5186,30,6.1
5187,30,4.8
5188,30,4.8
5189,30,5.1
5190,30,5.25
5191,30,3.4
5192,30,5.4
5193,30,5.4
5194,30,4.449999999999999
5195,30,5.4
5196,30,4.75
5197,30,6.8
5198,30,5.4
5199,30,4.8
5200,30,6.1
5201,30,4.8
5202,30,4.3
5203,30,6.1
5204,30,4.8
5205,30,5.75
5206,30,6.1
5207,30,4.1
5208,30,4.449999999999999
5209,30,5.25
5210,30,6.8
5211,30,5.1
5212,30,4.1
5213,30,6.1
5214,30,5.1
5215,30,4.1
5216,30,4.75
5217,30,3.7
5218,30,7.15
5219,30,5.4
5220,30,7.15
5221,30,3.75
5222,30,4.8
5223,30,5.1
5224,30,4.449999999999999
5225,30,5.4
5226,30,5.4
5227,30,5.4
5228,30,5.1
5229,30,7.15
5230,30,8.15
5231,30,5.1
5232,30,6.449999999999999
5233,30,3.4
5234,30,5.1
5235,30,5.4
5236,30,4.449999999999999
5237,30,4.4
5238,30,5.75
5239,30,3.4
5240,30,5.1
5241,30,5.4
5242,30,3.75
5243,30,4.449999999999999
5244,30,4.8
5245,30,3.4
5246,30,5.75
5247,30,4.8
5248,30,4.449999999999999
5249,30,7.15
5250,30,4.1
5251,30,5.1
5252,30,4.8
5253,30,6.449999999999999
5254,30,6.1
5255,30,3.75
5256,30,4.449999999999999
5257,30,5.4
5258,30,4.1
5259,30,4.75
5260,30,4.449999999999999
5261,30,5.75
5262,30,5.1
5263,30,5.4
5264,30,5.4
5265,30,4.449999999999999
5266,30,2.35
5267,30,4.8
5268,30,5.1
5269,30,6.8
5270,30,4.8
5271,30,6.45
5272,30,4.8
5273,30,3.4
5274,30,6.1
5275,30,4.3
5276,30,4.8
5277,30,4.449999999999999
5278,30,5.1
5279,30,7.15
5280,30,5.75
5281,30,4.449999999999999
5282,30,4.8
5283,30,4.8
5284,30,4.449999999999999
5285,30,3.75
5286,30,4.050000000000001
5287,30,7.15
5288,30,4.1
5289,30,6.449999999999999
5290,30,4.8
5291,30,5.1
5292,30,4.1
5293,30,4.8
5294,30,6.1
5295,30,4.1
5296,30,4.1
5297,30,6.449999999999999
5298,30,3.05
5299,30,6.8
5300,30,4.8
5301,30,4.8
5302,30,4.449999999999999
5303,30,4.449999999999999
5304,30,4.8
5305,30,5.75
5306,30,4.1
5307,30,4.1
5308,30,7.5
5309,30,6.8
5310,30,3.75
5311,30,4.8
5312,30,6.1
5313,30,5.1
5314,30,5.75
5315,30,4.75
5316,30,4.8
5317,30,6.449999999999999
5318,30,4.8
5319,30,3.75
5320,30,7.85
5321,30,3.75
5322,30,4.75
5323,30,4.8
5324,30,5.4
5325,30,6.199999999999999
5326,30,6.1
5327,30,4.8
5328,30,6.1
5329,30,7.85
5330,30,6.449999999999999
5331,30,4.8
5332,30,2.7
5333,30,4.8
5334,30,5.550000000000001
5335,30,4.1
5336,30,4.8
5337,30,6.449999999999999
5338,30,4.449999999999999
5339,30,5.4
5340,30,5.75
5341,30,5.4
5342,30,4.8
5343,30,5.449999999999999
5344,30,4.449999999999999
5345,30,4.1
5346,30,4.8
5347,30,4.8
5348,30,5.75
5349,30,4.1
5350,30,4.8
5351,30,6.1
5352,30,4.8
5353,30,4.1
5354,30,3.4
5355,30,4.1
5356,30,6.449999999999999
5357,30,3.75
5358,30,6.1
5359,30,7.15
5360,30,4.8
5361,30,5.4
5362,30,4.449999999999999
5363,30,6.8
5364,30,6.1
5365,30,4.1
5366,30,5.4
5367,30,3.75
5368,30,4.8
5369,30,5.4
5370,30,5.1
5371,30,4.8
5372,30,4.449999999999999
5373,30,6.1
5374,30,5.1
5375,30,4.449999999999999
5376,30,5.75
5377,30,6.8
5378,30,5.4
5379,30,4.1
5380,30,4.8
5381,30,4.1
5382,30,6.449999999999999
5383,30,4.1
5384,30,4.8
5385,30,4.449999999999999
5386,30,4.1
5387,30,6.1
5388,30,5.1
5389,30,7.85
5390,30,4.449999999999999
5391,30,4.8
5392,30,4.8
5393,30,7.15
5394,30,5.1
5395,30,5.1
5396,30,6.1
5397,30,4.449999999999999
5398,30,5.1
5399,30,7.1499999999999995
5400,30,6.449999999999999
5401,30,4.8
5402,30,6.45
5403,30,4.4
5404,30,6.1
5405,30,2.7
5406,30,4.449999999999999
5407,30,4.8
5408,30,5.4
5409,30,6.8
5410,30,5.1
5411,30,5.75
5412,30,5.449999999999999
5413,30,6.449999999999999
5414,30,7.5
5415,30,6.1
5416,30,6.1
5417,30,4.449999999999999
5418,30,4.1
5419,30,4.1
5420,30,6.449999999999999
5421,30,4.25
5422,30,6.1
5423,30,4.1
5424,30,5.449999999999999
5425,30,4.1
5426,30,6.1
5427,30,6.1
5428,30,4.8
5429,30,4.05
5430,30,5.4
5431,30,6.449999999999999
5432,30,5.4
5433,30,4.3
5434,30,5.75
5435,30,5.75
5436,30,6.1
5437,30,4.3
5438,30,4.8
5439,30,4.1
5440,30,5.1
5441,30,4.05
5442,30,3.75
5443,30,4.3
5444,30,4.1
5445,30,5.4
5446,30,5.1
5447,30,5.75
5448,30,4.8
5449,30,4.449999999999999
5450,30,5.75
5451,30,4.449999999999999
5452,30,5.4
5453,30,4.8
5454,30,5.4
5455,30,6.1
5456,30,4.449999999999999
5457,30,5.4
5458,30,5.4
5459,30,4.4
5460,30,5.25
5461,30,3.4
5462,30,4.75
5463,30,6.1
5464,30,6.1
5465,30,5.1
5466,30,4.1
5467,30,4.75
5468,30,3.75
5469,30,5.1
5470,30,5.75
5471,30,4.1
5472,30,3.4
5473,30,4.1
5474,30,3.4
5475,30,5.75
5476,30,6.1
5477,30,4.65
5478,30,3.4
5479,30,5.75
5480,30,3.4
5481,30,4.8
5482,30,4.449999999999999
5483,30,5.4
5484,30,3.4
5485,30,7.15
5486,30,4.8
5487,30,4.1
5488,30,5.75
5489,30,5.1
5490,30,5.1
5491,30,7.15
5492,30,5.75
5493,30,6.449999999999999
5494,30,5.1
5495,30,4.1
5496,30,5.4
5497,30,4.05
5498,30,5.4
5499,30,5.25
5500,30,5.4
5501,30,4.1
5502,30,6.8
5503,30,4.8
5504,30,3.4
5505,30,4.8
5506,30,5.4
5507,30,5.1
5508,30,4.1
5509,30,4.1
5510,30,6.1
5511,30,6.449999999999999
5512,30,4.8
5513,30,4.449999999999999
5514,30,3.75
5515,30,4.449999999999999
5516,30,5.1
5517,30,5.1
5518,30,6.449999999999999
5519,30,3.4
5520,30,3.05
5521,30,7.85
5522,30,5.75
5523,30,3.4
5524,30,7.1
5525,30,5.4
5526,30,4.8
5527,30,5.75
5528,30,4.8
5529,30,5.1
5530,30,6.1
5531,30,4.8
5532,30,5.75
5533,30,6.45
5534,30,5.4
5535,30,6.1
5536,30,5.1
5537,30,4.8
5538,30,6.449999999999999
5539,30,5.1
5540,30,5.75
5541,30,4.1
5542,30,4.8
5543,30,4.1
5544,30,4.449999999999999
5545,30,4.1
5546,30,4.8
5547,30,3.4
5548,30,5.75
5549,30,4.449999999999999
5550,30,4.8
5551,30,3.75
5552,30,5.4
5553,30,5.449999999999999
5554,30,4.1
5555,30,4.8
5556,30,5.4
5557,30,5.4
5558,30,7.15
5559,30,4.8
5560,30,3.4
5561,30,4.8
5562,30,5.75
5563,30,5.75
5564,30,4.8
5565,30,4.8
5566,30,6.8
5567,30,4.1
5568,30,7.15
5569,30,6.449999999999999
5570,30,4.8
5571,30,6.1
5572,30,5.4
5573,30,4.8
5574,30,8.5
5575,30,5.4
5576,30,7.85
5577,30,6.1
5578,30,4.449999999999999
5579,30,5.1
5580,30,5.75
5581,30,4.1
5582,30,5.449999999999999
5583,30,4.1
5584,30,5.1
5585,30,4.4
5586,30,6.1
5587,30,4.8
5588,30,4.1
5589,30,4.8
5590,30,6.1
5591,30,4.8
5592,30,7.5
5593,30,4.95
5594,30,4.8
5595,30,5.1
5596,30,4.8
5597,30,6.449999999999999
5598,30,4.1
5599,30,3.75
5600,30,7.85
5601,30,5.1
5602,30,4.1
5603,30,4.1
5604,30,4.449999999999999
5605,30,4.449999999999999
5606,30,4.1
5607,30,5.1
5608,30,5.4
5609,30,4.1
5610,30,5.4
5611,30,4.8
5612,30,5.1
5613,30,4.8
5614,30,6.449999999999999
5615,30,5.1
5616,30,8.2
5617,30,4.8
5618,30,5.75
5619,30,5.4
5620,30,4.8
5621,30,4.8
5622,30,4.8
5623,30,6.449999999999999
5624,30,3.4
5625,30,6.1
5626,30,4.449999999999999
5627,30,4.8
5628,30,7.5
5629,30,4.3
5630,30,5.1
5631,30,4.449999999999999
5632,30,5.75
5633,30,3.75
5634,30,4.449999999999999
5635,30,6.1
5636,30,5.1
5637,30,4.449999999999999
5638,30,6.8
5639,30,4.1
5640,30,7.5
5641,30,5.4
5642,30,3.4
5643,30,6.8
5644,30,5.4
5645,30,4.449999999999999
5646,30,6.1
5647,30,6.449999999999999
5648,30,4.449999999999999
5649,30,6.449999999999999
5650,30,6.1
5651,30,3.4
5652,30,5.449999999999999
5653,30,4.1
5654,30,5.1
5655,30,6.1
5656,30,4.8
5657,30,4.8
5658,30,4.8
5659,30,6.1
5660,30,7.85
5661,30,6.449999999999999
5662,30,4.1
5663,30,4.449999999999999
5664,30,6.449999999999999
5665,30,4.8
5666,30,6.449999999999999
5667,30,4.1
5668,30,6.1
5669,30,4.449999999999999
5670,30,5.4
5671,30,5.1
5672,30,6.8
5673,30,5.4
5674,30,4.8
5675,30,4.449999999999999
5676,30,3.75
5677,30,6.8
5678,30,4.449999999999999
5679,30,4.8
5680,30,3.75
5681,30,5.1
5682,30,3.4
5683,30,5.1
5684,30,4.8
5685,30,4.1
5686,30,5.75
5687,30,4.8
5688,30,5.4
5689,30,5.4
5690,30,4.8
5691,30,6.8
5692,30,4.1
5693,30,4.449999999999999
5694,30,5.1
5695,30,6.1
5696,30,4.1
5697,30,3.4
5698,30,4.1
5699,30,7.5
5700,30,4.449999999999999
5701,30,4.449999999999999
5702,30,4.8
5703,30,6.8
5704,30,5.75
5705,30,5.4
5706,30,6.199999999999999
5707,30,5.75
5708,30,6.1
5709,30,5.4
5710,30,4.8
5711,30,5.4
5712,30,4.1
5713,30,4.1
5714,30,4.1
5715,30,4.1
5716,30,4.1
5717,30,4.449999999999999
5718,30,5.4
5719,30,4.1
5720,30,4.1
5721,30,6.1
5722,30,4.1
5723,30,4.8
5724,30,5.4
5725,30,5.4
5726,30,5.75
5727,30,6.1
5728,30,4.1
5729,30,4.8
5730,30,4.449999999999999
5731,30,3.05
5732,30,5.4
5733,30,7.85
5734,30,5.75
5735,30,6.449999999999999
5736,30,4.8
5737,30,4.8
5738,30,4.8
5739,30,5.1
5740,30,6.8
5741,30,5.1
5742,30,6.1
5743,30,4.1
5744,30,6.1
5745,30,5.4
5746,30,3.4
5747,30,8.2
5748,30,3.05
5749,30,4.1
5750,30,6.449999999999999
5751,30,5.1
5752,30,5.4
5753,30,4.449999999999999
5754,30,4.1
5755,30,4.449999999999999
5756,30,4.75
5757,30,5.1
5758,30,4.8
5759,30,4.8
5760,30,8.15
5761,30,6.449999999999999
5762,30,7.15
5763,30,7.5
5764,30,4.8
5765,30,4.1
5766,30,5.9
5767,30,4.1
5768,30,4.8
5769,30,3.05
5770,30,3.4
5771,30,6.1
5772,30,5.4
5773,30,4.449999999999999
5774,30,5.75
5775,30,6.449999999999999
5776,30,3.75
5777,30,6.1
5778,30,4.1
5779,30,5.4
5780,30,5.4
5781,30,5.75
5782,30,5.4
5783,30,4.8
5784,30,4.449999999999999
5785,30,4.449999999999999
5786,30,5.4
5787,30,3.4
5788,30,6.1
5789,30,5.4
5790,30,4.8
5791,30,5.449999999999999
5792,30,4.8
5793,30,3.4
5794,30,3.75
5795,30,4.8
5796,30,4.449999999999999
5797,30,3.75
5798,30,6.449999999999999
5799,30,4.75
5800,30,4.8
5801,30,6.1
5802,30,4.449999999999999
5803,30,7.15
5804,30,5.1
5805,30,5.75
5806,30,5.75
5807,30,3.75
5808,30,4.8
5809,30,6.75
5810,30,7.85
5811,30,5.75
5812,30,6.449999999999999
5813,30,5.1
5814,30,5.4
5815,30,4.1
5816,30,6.449999999999999
5817,30,5.1
5818,30,4.1
5819,30,4.8
5820,30,5.4
5821,30,5.449999999999999
5822,30,5.4
5823,30,8.2
5824,30,5.4
5825,30,5.4
5826,30,4.8
5827,30,5.1
5828,30,4.449999999999999
5829,30,4.1
5830,30,5.75
5831,30,3.4
5832,30,5.4
5833,30,4.8
5834,30,5.1
5835,30,3.75
5836,30,5.1
5837,30,5.4
5838,30,4.1
5839,30,5.449999999999999
5840,30,7.15
5841,30,4.449999999999999
5842,30,5.75
5843,30,3.05
5844,30,5.1
5845,30,4.449999999999999
5846,30,4.1
5847,30,6.449999999999999
5848,30,5.449999999999999
5849,30,6.1
5850,30,5.4
5851,30,4.8
5852,30,5.4
5853,30,4.8
5854,30,5.1
5855,30,5.75
5856,30,6.8
5857,30,4.449999999999999
5858,30,5.4
5859,30,5.1
5860,30,4.449999999999999
5861,30,4.8
5862,30,4.1
5863,30,4.449999999999999
5864,30,6.1
5865,30,3.4
5866,30,5.1
5867,30,5.1
5868,30,4.1
5869,30,6.449999999999999
5870,30,4.949999999999999
5871,30,3.75
5872,30,6.449999999999999
5873,30,4.8
5874,30,5.75
5875,30,4.1
5876,30,4.6
5877,30,4.1
5878,30,3.4
5879,30,6.45
5880,30,5.4
5881,30,6.449999999999999
5882,30,5.1
5883,30,4.449999999999999
5884,30,6.55
5885,30,4.1
5886,30,4.1
5887,30,3.4
5888,30,4.1
5889,30,4.8
5890,30,5.4
5891,30,6.8
5892,30,7.5
5893,30,4.1
5894,30,7.5
5895,30,4.1
5896,30,5.4
5897,30,4.1
5898,30,5.1
5899,30,5.4
5900,30,6.55
5901,30,5.1
5902,30,5.75
5903,30,4.65
5904,30,4.449999999999999
5905,30,4.75
